time,	t_translated,	I_coil
5.82750, 	5.97750,    10.33870
5.83000, 	5.98000,    10.33100
5.83250, 	5.98250,    10.32320
5.83500, 	5.98500,    10.31550
5.83750, 	5.98750,    10.30780
5.84000, 	5.99000,    10.30010
5.84250, 	5.99250,    10.29240
5.84500, 	5.99500,    10.28470
5.84750, 	5.99750,    10.27700
5.85000, 	6.00000,    10.26930
5.85250, 	6.00250,    10.26160
5.85500, 	6.00500,    10.25390
5.85750, 	6.00750,    10.24620
5.86000, 	6.01000,    10.23860
5.86250, 	6.01250,    10.23090
5.86500, 	6.01500,    10.22320
5.86750, 	6.01750,    10.21560
5.87000, 	6.02000,    10.20790
5.87250, 	6.02250,    10.20030
5.87500, 	6.02500,    10.19270
5.87750, 	6.02750,    10.18500
5.88000, 	6.03000,    10.17740
5.88250, 	6.03250,    10.16980
5.88500, 	6.03500,    10.16220
5.88750, 	6.03750,    10.15460
5.89000, 	6.04000,    10.14700
5.89250, 	6.04250,    10.13940
5.89500, 	6.04500,    10.13180
5.89750, 	6.04750,    10.12420
5.90000, 	6.05000,    10.11660
5.90250, 	6.05250,    10.10910
5.90500, 	6.05500,    10.10150
5.90750, 	6.05750,    10.09390
5.91000, 	6.06000,    10.08640
5.91250, 	6.06250,    10.07880
5.91500, 	6.06500,    10.07130
5.91750, 	6.06750,    10.06380
5.92000, 	6.07000,    10.05620
5.92250, 	6.07250,    10.04870
5.92500, 	6.07500,    10.04120
5.92750, 	6.07750,    10.03370
5.93000, 	6.08000,    10.02610
5.93250, 	6.08250,    10.01860
5.93500, 	6.08500,    10.01110
5.93750, 	6.08750,    10.00370
5.94000, 	6.09000,    9.99616	
5.94250, 	6.09250,    9.98868	
5.94500, 	6.09500,    9.98121	
5.94750, 	6.09750,    9.97374	
5.95000, 	6.10000,    9.96627	
5.95250, 	6.10250,    9.95881	
5.95500, 	6.10500,    9.95136	
5.95750, 	6.10750,    9.94391	
5.96000, 	6.11000,    9.93647	
5.96250, 	6.11250,    9.92903	
5.96500, 	6.11500,    9.92160	
5.96750, 	6.11750,    9.91417	
5.97000, 	6.12000,    9.90675	
5.97250, 	6.12250,    9.89934	
5.97500, 	6.12500,    9.89193	
5.97750, 	6.12750,    9.88452	
5.98000, 	6.13000,    9.87712	
5.98250, 	6.13250,    9.86973	
5.98500, 	6.13500,    9.86235	
5.98750, 	6.13750,    9.85496	
5.99000, 	6.14000,    9.84759	
5.99250, 	6.14250,    9.84022	
5.99500, 	6.14500,    9.83285	
5.99750, 	6.14750,    9.82549	
6.00000, 	6.15000,    9.81814	
6.00250, 	6.15250,    9.81079	
6.00500, 	6.15500,    9.80345	
6.00750, 	6.15750,    9.79611	
6.01000, 	6.16000,    9.78878	
6.01250, 	6.16250,    9.78145	
6.01500, 	6.16500,    9.77413	
6.01750, 	6.16750,    9.76681	
6.02000, 	6.17000,    9.75950	
6.02250, 	6.17250,    9.75220	
6.02500, 	6.17500,    9.74490	
6.02750, 	6.17750,    9.73761	
6.03000, 	6.18000,    9.73032	
6.03250, 	6.18250,    9.72303	
6.03500, 	6.18500,    9.71576	
6.03750, 	6.18750,    9.70849	
6.04000, 	6.19000,    9.70122	
6.04250, 	6.19250,    9.69396	
6.04500, 	6.19500,    9.68670	
6.04750, 	6.19750,    9.67945	
6.05000, 	6.20000,    9.67221	
6.05250, 	6.20250,    9.66497	
6.05500, 	6.20500,    9.65773	
6.05750, 	6.20750,    9.65051	
6.06000, 	6.21000,    9.64328	
6.06250, 	6.21250,    9.63607	
6.06500, 	6.21500,    9.62885	
6.06750, 	6.21750,    9.62165	
6.07000, 	6.22000,    9.61444	
6.07250, 	6.22250,    9.60725	
6.07500, 	6.22500,    9.60006	
6.07750, 	6.22750,    9.59287	
6.08000, 	6.23000,    9.58569	
6.08250, 	6.23250,    9.57852	
6.08500, 	6.23500,    9.57135	
6.08750, 	6.23750,    9.56419	
6.09000, 	6.24000,    9.55703	
6.09250, 	6.24250,    9.54987	
6.09500, 	6.24500,    9.54273	
6.09750, 	6.24750,    9.53558	
6.10000, 	6.25000,    9.52845	
6.10250, 	6.25250,    9.52132	
6.10500, 	6.25500,    9.51419	
6.10750, 	6.25750,    9.50707	
6.11000, 	6.26000,    9.49995	
6.11250, 	6.26250,    9.49284	
6.11500, 	6.26500,    9.48574	
6.11750, 	6.26750,    9.47864	
6.12000, 	6.27000,    9.47154	
6.12250, 	6.27250,    9.46445	
6.12500, 	6.27500,    9.45737	
6.12750, 	6.27750,    9.45029	
6.13000, 	6.28000,    9.44322	
6.13250, 	6.28250,    9.43615	
6.13500, 	6.28500,    9.42909	
6.13750, 	6.28750,    9.42203	
6.14000, 	6.29000,    9.41498	
6.14250, 	6.29250,    9.40793	
6.14500, 	6.29500,    9.40089	
6.14750, 	6.29750,    9.39385	
6.15000, 	6.30000,    9.38682	
6.15250, 	6.30250,    9.37980	
6.15500, 	6.30500,    9.37278	
6.15750, 	6.30750,    9.36576	
6.16000, 	6.31000,    9.35875	
6.16250, 	6.31250,    9.35175	
6.16500, 	6.31500,    9.34475	
6.16750, 	6.31750,    9.33775	
6.17000, 	6.32000,    9.33076	
6.17250, 	6.32250,    9.32378	
6.17500, 	6.32500,    9.31680	
6.17750, 	6.32750,    9.30983	
6.18000, 	6.33000,    9.30286	
6.18250, 	6.33250,    9.29590	
6.18500, 	6.33500,    9.28894	
6.18750, 	6.33750,    9.28199	
6.19000, 	6.34000,    9.27504	
6.19250, 	6.34250,    9.26810	
6.19500, 	6.34500,    9.26116	
6.19750, 	6.34750,    9.25423	
6.20000, 	6.35000,    9.24730	
6.20250, 	6.35250,    9.24038	
6.20500, 	6.35500,    9.23347	
6.20750, 	6.35750,    9.22655	
6.21000, 	6.36000,    9.21965	
6.21250, 	6.36250,    9.21275	
6.21500, 	6.36500,    9.20585	
6.21750, 	6.36750,    9.19896	
6.22000, 	6.37000,    9.19208	
6.22250, 	6.37250,    9.18520	
6.22500, 	6.37500,    9.17832	
6.22750, 	6.37750,    9.17145	
6.23000, 	6.38000,    9.16459	
6.23250, 	6.38250,    9.15773	
6.23500, 	6.38500,    9.15088	
6.23750, 	6.38750,    9.14403	
6.24000, 	6.39000,    9.13718	
6.24250, 	6.39250,    9.13034	
6.24500, 	6.39500,    9.12351	
6.24750, 	6.39750,    9.11668	
6.25000, 	6.40000,    9.10986	
6.25250, 	6.40250,    9.10304	
6.25500, 	6.40500,    9.09623	
6.25750, 	6.40750,    9.08942	
6.26000, 	6.41000,    9.08261	
6.26250, 	6.41250,    9.07582	
6.26500, 	6.41500,    9.06902	
6.26750, 	6.41750,    9.06223	
6.27000, 	6.42000,    9.05545	
6.27250, 	6.42250,    9.04867	
6.27500, 	6.42500,    9.04190	
6.27750, 	6.42750,    9.03513	
6.28000, 	6.43000,    9.02837	
6.28250, 	6.43250,    9.02162	
6.28500, 	6.43500,    9.01486	
6.28750, 	6.43750,    9.00811	
6.29000, 	6.44000,    9.00137	
6.29250, 	6.44250,    8.99464	
6.29500, 	6.44500,    8.98790	
6.29750, 	6.44750,    8.98118	
6.30000, 	6.45000,    8.97445	
6.30250, 	6.45250,    8.96774	
6.30500, 	6.45500,    8.96103	
6.30750, 	6.45750,    8.95432	
6.31000, 	6.46000,    8.94762	
6.31250, 	6.46250,    8.94092	
6.31500, 	6.46500,    8.93423	
6.31750, 	6.46750,    8.92754	
6.32000, 	6.47000,    8.92086	
6.32250, 	6.47250,    8.91418	
6.32500, 	6.47500,    8.90751	
6.32750, 	6.47750,    8.90084	
6.33000, 	6.48000,    8.89418	
6.33250, 	6.48250,    8.88752	
6.33500, 	6.48500,    8.88087	
6.33750, 	6.48750,    8.87422	
6.34000, 	6.49000,    8.86758	
6.34250, 	6.49250,    8.86095	
6.34500, 	6.49500,    8.85431	
6.34750, 	6.49750,    8.84769	
6.35000, 	6.50000,    8.84106	
6.35250, 	6.50250,    8.83445	
6.35500, 	6.50500,    8.82783	
6.35750, 	6.50750,    8.82123	
6.36000, 	6.51000,    8.81462	
6.36250, 	6.51250,    8.80803	
6.36500, 	6.51500,    8.80143	
6.36750, 	6.51750,    8.79485	
6.37000, 	6.52000,    8.78826	
6.37250, 	6.52250,    8.78169	
6.37500, 	6.52500,    8.77511	
6.37750, 	6.52750,    8.76855	
6.38000, 	6.53000,    8.76198	
6.38250, 	6.53250,    8.75543	
6.38500, 	6.53500,    8.74887	
6.38750, 	6.53750,    8.74232	
6.39000, 	6.54000,    8.73578	
6.39250, 	6.54250,    8.72924	
6.39500, 	6.54500,    8.72271	
6.39750, 	6.54750,    8.71618	
6.40000, 	6.55000,    8.70966	
6.40250, 	6.55250,    8.70314	
6.40500, 	6.55500,    8.69662	
6.40750, 	6.55750,    8.69011	
6.41000, 	6.56000,    8.68361	
6.41250, 	6.56250,    8.67711	
6.41500, 	6.56500,    8.67062	
6.41750, 	6.56750,    8.66413	
6.42000, 	6.57000,    8.65764	
6.42250, 	6.57250,    8.65116	
6.42500, 	6.57500,    8.64469	
6.42750, 	6.57750,    8.63822	
6.43000, 	6.58000,    8.63175	
6.43250, 	6.58250,    8.62529	
6.43500, 	6.58500,    8.61883	
6.43750, 	6.58750,    8.61238	
6.44000, 	6.59000,    8.60594	
6.44250, 	6.59250,    8.59950	
6.44500, 	6.59500,    8.59306	
6.44750, 	6.59750,    8.58663	
6.45000, 	6.60000,    8.58020	
6.45250, 	6.60250,    8.57378	
6.45500, 	6.60500,    8.56736	
6.45750, 	6.60750,    8.56095	
6.46000, 	6.61000,    8.55454	
6.46250, 	6.61250,    8.54814	
6.46500, 	6.61500,    8.54174	
6.46750, 	6.61750,    8.53535	
6.47000, 	6.62000,    8.52896	
6.47250, 	6.62250,    8.52258	
6.47500, 	6.62500,    8.51620	
6.47750, 	6.62750,    8.50982	
6.48000, 	6.63000,    8.50345	
6.48250, 	6.63250,    8.49709	
6.48500, 	6.63500,    8.49073	
6.48750, 	6.63750,    8.48438	
6.49000, 	6.64000,    8.47802	
6.49250, 	6.64250,    8.47168	
6.49500, 	6.64500,    8.46534	
6.49750, 	6.64750,    8.45900	
6.50000, 	6.65000,    8.45267	
6.50250, 	6.65250,    8.44634	
6.50500, 	6.65500,    8.44002	
6.50750, 	6.65750,    8.43371	
6.51000, 	6.66000,    8.42739	
6.51250, 	6.66250,    8.42109	
6.51500, 	6.66500,    8.41478	
6.51750, 	6.66750,    8.40848	
6.52000, 	6.67000,    8.40219	
6.52250, 	6.67250,    8.39590	
6.52500, 	6.67500,    8.38962	
6.52750, 	6.67750,    8.38334	
6.53000, 	6.68000,    8.37706	
6.53250, 	6.68250,    8.37079	
6.53500, 	6.68500,    8.36453	
6.53750, 	6.68750,    8.35827	
6.54000, 	6.69000,    8.35201	
6.54250, 	6.69250,    8.34576	
6.54500, 	6.69500,    8.33952	
6.54750, 	6.69750,    8.33327	
6.55000, 	6.70000,    8.32704	
6.55250, 	6.70250,    8.32080	
6.55500, 	6.70500,    8.31458	
6.55750, 	6.70750,    8.30835	
6.56000, 	6.71000,    8.30213	
6.56250, 	6.71250,    8.29592	
6.56500, 	6.71500,    8.28971	
6.56750, 	6.71750,    8.28351	
6.57000, 	6.72000,    8.27731	
6.57250, 	6.72250,    8.27111	
6.57500, 	6.72500,    8.26492	
6.57750, 	6.72750,    8.25873	
6.58000, 	6.73000,    8.25255	
6.58250, 	6.73250,    8.24638	
6.58500, 	6.73500,    8.24020	
6.58750, 	6.73750,    8.23404	
6.59000, 	6.74000,    8.22787	
6.59250, 	6.74250,    8.22172	
6.59500, 	6.74500,    8.21556	
6.59750, 	6.74750,    8.20941	
6.60000, 	6.75000,    8.20327	
6.60250, 	6.75250,    8.19713	
6.60500, 	6.75500,    8.19099	
6.60750, 	6.75750,    8.18486	
6.61000, 	6.76000,    8.17874	
6.61250, 	6.76250,    8.17262	
6.61500, 	6.76500,    8.16650	
6.61750, 	6.76750,    8.16039	
6.62000, 	6.77000,    8.15428	
6.62250, 	6.77250,    8.14818	
6.62500, 	6.77500,    8.14208	
6.62750, 	6.77750,    8.13598	
6.63000, 	6.78000,    8.12989	
6.63250, 	6.78250,    8.12381	
6.63500, 	6.78500,    8.11773	
6.63750, 	6.78750,    8.11165	
6.64000, 	6.79000,    8.10558	
6.64250, 	6.79250,    8.09951	
6.64500, 	6.79500,    8.09345	
6.64750, 	6.79750,    8.08739	
6.65000, 	6.80000,    8.08134	
6.65250, 	6.80250,    8.07529	
6.65500, 	6.80500,    8.06925	
6.65750, 	6.80750,    8.06321	
6.66000, 	6.81000,    8.05717	
6.66250, 	6.81250,    8.05114	
6.66500, 	6.81500,    8.04512	
6.66750, 	6.81750,    8.03910	
6.67000, 	6.82000,    8.03308	
6.67250, 	6.82250,    8.02707	
6.67500, 	6.82500,    8.02106	
6.67750, 	6.82750,    8.01505	
6.68000, 	6.83000,    8.00906	
6.68250, 	6.83250,    8.00306	
6.68500, 	6.83500,    7.99707	
	
